Area_sqft,Bedrooms,Bathrooms,Floors,Age,Garage,Balcony,Furnished,Garden,SwimmingPool,DistanceToCity,NearbySchools,NearbyHospitals,CrimeRate,PopulationDensity,PublicTransportScore,PropertyTax,LocationRating,ElectricityBackup,SecurityRating,Price
1629,1,2,1,50,0,0,0,1,0,45.1,4,2,3.0,60391,9,3.21,1,0,10,2620747
7014,6,2,4,18,1,1,1,1,0,13.0,3,4,5.3,27061,6,4.47,5,1,8,32113163
7876,5,1,4,3,0,1,1,0,1,19.7,10,3,4.7,51826,7,0.87,5,1,5,35381580
7484,4,4,4,58,1,1,0,0,1,18.0,4,6,3.9,64494,4,4.46,10,0,2,36903227
6529,5,1,4,40,0,0,1,1,1,37.3,6,4,8.9,71975,2,2.53,9,0,9,29727115
5848,2,2,3,34,0,0,1,0,1,8.7,3,0,2.9,65627,1,3.48,6,0,7,26675603
3866,5,3,4,47,0,0,0,0,0,30.1,8,3,1.2,49209,6,2.33,2,0,6,16137815
507,2,2,2,28,0,0,0,1,1,1.9,3,1,2.6,56794,3,1.47,4,0,9,9104389
5434,3,4,1,47,1,0,0,0,0,25.8,4,5,9.8,35929,5,3.45,9,0,8,24136785
6538,2,5,3,2,0,0,1,1,1,23.2,0,3,7.7,35708,4,0.59,7,0,6,29482099
6057,1,5,2,48,1,0,0,0,0,23.5,4,3,5.1,30293,7,4.11,8,0,9,28103797
4648,1,5,2,19,0,1,1,1,0,38.9,0,7,2.4,63941,3,1.77,3,0,6,17617274
5745,5,4,2,48,0,0,1,1,1,18.5,2,6,3.4,23721,6,4.0,10,1,7,33283170
7265,3,1,3,25,1,1,0,1,0,10.7,3,4,3.0,52384,5,0.73,2,1,7,29043348
920,5,2,2,54,1,0,0,1,1,19.3,0,3,9.8,37737,2,4.16,1,0,3,4013106
6768,1,3,3,53,0,1,1,1,0,27.6,4,7,8.4,58408,7,1.33,7,1,10,29447431
4507,3,2,3,18,0,0,1,0,1,2.7,0,8,7.4,27747,9,4.46,6,0,1,24467074
6801,4,5,1,41,1,0,0,0,0,34.1,6,7,2.4,12933,6,2.86,3,1,5,25789868
4082,2,2,4,35,0,0,0,1,0,29.8,10,3,8.7,23512,5,4.27,1,1,9,13402744
3166,2,2,3,40,1,1,0,1,0,4.3,1,8,2.8,10223,3,0.53,1,1,5,13664069
3364,6,2,2,41,1,1,0,1,0,48.8,0,4,6.8,25474,7,2.68,10,1,6,17914753
1307,5,2,3,47,0,1,1,1,0,16.5,7,0,5.9,74448,2,3.46,3,0,3,8544398
7202,4,3,4,3,0,0,1,0,1,47.8,8,4,8.6,6423,5,1.48,9,1,7,32071291
6844,2,3,2,48,1,1,1,1,1,3.1,3,8,8.5,29218,5,3.34,9,0,10,34067494
5306,4,1,4,54,1,0,1,1,1,2.7,2,5,5.5,79392,7,2.52,9,0,10,30568801
1214,3,1,2,31,0,0,0,1,1,23.2,0,2,6.1,55438,2,2.79,4,1,8,6838403
7131,1,3,3,10,1,0,1,1,1,21.2,9,8,8.8,64130,10,2.39,5,0,1,30284623
3467,5,2,2,3,0,0,1,1,1,31.6,5,3,1.9,43811,6,1.41,3,1,3,18152736
2753,1,3,4,44,0,1,0,0,0,43.6,10,0,8.0,62283,9,1.32,3,1,6,7491360
4522,5,4,1,28,1,1,0,1,1,36.8,7,5,3.6,14012,6,3.31,4,0,4,20190534
3340,5,3,1,32,0,0,1,0,1,44.0,1,1,3.7,53091,4,1.13,6,0,2,14738471
1102,5,5,3,21,1,1,0,0,1,5.4,1,3,5.0,68331,1,4.21,4,1,8,11479817
1605,1,4,1,23,0,1,0,0,1,45.4,8,0,7.3,27055,7,0.77,1,0,7,3125307
1973,5,3,4,29,1,0,1,0,1,18.6,10,3,3.2,49727,1,1.84,8,1,9,17300867
867,6,1,4,8,0,1,1,1,1,8.3,8,8,7.6,54362,9,2.42,1,1,3,10009253
7020,3,1,2,2,1,1,0,1,1,43.9,2,3,3.6,44779,9,3.57,9,1,3,32227192
1247,4,2,4,42,1,1,1,1,1,4.8,0,8,1.2,17020,5,2.03,3,1,4,12491727
4335,6,5,4,57,1,1,1,1,0,47.2,10,2,2.6,44586,6,2.54,8,0,5,21818539
791,5,3,2,29,0,1,1,1,0,9.2,0,7,8.4,2673,10,1.38,2,0,2,5670631
4028,6,5,1,42,1,0,1,0,0,7.1,0,8,5.7,41069,3,1.55,7,0,1,21704447
4535,3,1,1,17,1,1,1,0,1,29.8,5,1,4.1,3554,1,0.94,8,1,7,23951289
3790,6,2,2,16,1,0,1,1,1,32.8,6,4,1.2,36691,9,0.63,5,1,3,22105209
3222,6,4,4,31,0,0,1,0,1,19.2,3,4,4.3,12378,5,2.34,9,0,5,21631017
4494,1,2,2,10,0,0,0,0,1,49.1,4,6,5.5,12531,7,2.79,4,0,3,16651864
1417,1,4,4,6,1,0,0,1,0,5.4,9,4,5.7,43747,4,3.94,9,0,6,15355313
7893,2,5,1,27,0,1,0,0,0,10.6,5,3,6.9,22913,10,2.83,2,1,2,29813599
3579,1,3,3,14,0,1,1,0,1,10.9,4,5,8.9,69374,6,3.99,9,0,10,21531748
3611,4,2,3,33,0,0,1,1,1,44.6,2,3,7.6,55099,4,1.17,2,1,4,13457766
1261,2,1,3,2,1,0,0,0,0,44.9,4,7,8.1,52566,2,0.88,7,1,3,6583837
3406,6,4,2,30,0,0,1,1,1,18.1,3,3,4.7,55619,1,1.92,5,1,9,20335622
1337,1,1,4,29,0,1,1,1,1,49.2,10,7,1.4,56462,6,3.74,8,1,6,11463076
3832,4,5,1,4,1,1,1,0,0,27.5,8,1,1.5,77644,4,3.58,9,1,8,24555972
6158,5,2,2,47,1,1,1,0,1,44.4,7,3,8.4,54697,3,2.38,4,0,2,23347744
7578,6,3,4,50,1,0,0,0,0,3.0,4,0,6.9,61356,2,2.14,3,1,4,30489315
5560,6,4,1,52,1,1,1,1,1,31.6,8,4,9.3,10497,2,1.29,9,0,4,26722468
4774,1,3,4,13,1,1,1,0,0,10.3,9,5,7.7,12543,8,4.15,6,0,9,24987945
4634,1,4,3,4,1,1,0,0,0,25.5,5,3,2.2,53980,7,1.17,9,0,5,24267094
4873,2,2,4,15,0,1,1,0,0,2.7,8,4,3.9,77820,3,1.73,1,0,5,20055346
1045,6,5,4,41,0,1,0,0,0,34.1,5,6,3.0,51678,7,3.86,10,1,6,13483989
6284,5,2,4,56,1,1,0,1,0,39.6,8,7,4.1,59084,3,4.14,9,1,7,28282107
5047,2,4,3,6,0,1,0,1,0,33.2,3,1,1.1,76892,6,3.08,6,1,5,23145930
6424,6,3,2,15,1,1,1,0,1,43.0,4,2,3.6,19486,8,1.26,5,0,4,28742666
1907,6,4,4,25,0,0,1,0,1,41.4,3,5,4.7,57588,5,2.75,4,0,4,10187388
6623,1,2,2,55,0,1,0,0,0,7.1,4,3,5.3,36910,6,0.87,1,1,10,23982633
832,5,4,1,55,0,0,0,0,1,31.8,9,5,4.4,54722,2,3.87,7,1,7,9550318
3307,5,5,4,56,0,0,0,1,0,20.9,8,8,6.6,2934,2,2.92,6,1,6,17748984
3332,1,5,4,28,1,0,0,0,1,2.3,9,5,3.9,17236,6,3.1,4,1,10,19329758
1265,3,1,4,9,0,0,0,0,1,41.2,6,5,2.3,74544,3,3.53,4,0,1,7394994
2541,5,5,4,48,0,0,0,1,0,24.2,5,8,2.8,15513,4,1.93,9,0,1,16395080
7552,5,4,3,50,0,0,1,1,1,39.6,1,5,9.9,74934,2,2.0,2,1,7,27622752
6797,5,3,2,41,0,0,0,1,1,47.3,8,7,5.7,54813,7,1.86,8,1,7,29769697
7338,3,5,3,38,1,0,0,1,1,4.3,2,1,3.5,75598,2,2.29,8,0,1,34389494
5205,1,1,3,47,1,0,0,0,0,13.6,0,8,5.4,58537,9,3.79,1,1,2,18154803
658,6,2,3,39,0,1,1,1,0,30.2,7,0,7.3,8294,1,3.86,3,1,7,4794575
7669,2,1,2,4,0,1,0,0,0,25.0,0,7,8.5,46889,10,1.41,4,1,2,27563119
2231,6,5,4,46,1,0,0,0,1,48.6,3,7,3.2,64199,10,3.55,6,0,10,14351376
1450,6,4,1,26,0,0,1,0,0,9.1,9,7,7.3,10565,6,0.83,6,0,10,12839696
1939,1,5,3,52,0,0,1,1,0,21.4,8,5,1.1,43805,5,3.97,9,0,8,15853795
2646,2,4,2,20,0,1,0,0,1,46.1,9,4,8.5,76143,5,3.57,4,0,6,9387325
4914,2,1,2,48,0,0,1,1,0,38.8,8,1,4.2,59489,3,4.38,3,1,6,18430310
1210,6,4,2,40,1,0,1,0,0,3.0,8,1,1.7,74293,10,1.23,3,1,5,13224250
7038,4,2,1,39,0,1,0,1,1,3.6,4,4,5.0,5036,7,2.19,1,0,3,28823603
6413,4,2,3,6,0,0,1,0,0,11.5,6,0,4.2,56129,3,3.09,2,1,4,26036006
1203,6,3,1,38,1,1,0,0,1,22.9,2,8,8.6,56353,6,1.43,4,0,10,8675164
7961,2,1,4,29,1,1,1,0,0,28.9,6,0,4.4,38860,5,2.78,5,0,10,31887044
3157,6,4,2,59,0,1,0,1,1,16.6,10,0,7.9,60332,7,4.2,5,0,9,16792579
2539,3,3,1,44,0,1,1,0,1,9.4,5,8,9.4,40383,2,2.89,10,0,3,17482086
1962,2,4,3,1,1,0,0,0,1,6.3,3,5,2.6,24276,2,2.33,8,1,5,16846229
7269,6,3,4,21,1,0,0,0,0,45.6,1,2,2.0,30892,2,4.01,8,1,2,30999783
7607,4,3,1,49,1,0,1,0,0,49.3,4,8,7.8,1552,3,3.79,2,0,6,25022281
2654,3,3,2,1,1,1,0,0,0,16.8,8,4,6.4,56068,10,2.53,10,1,8,19039966
7312,3,3,1,4,0,1,1,1,0,21.0,4,0,7.6,73971,4,1.55,3,1,8,29517625
1798,1,5,4,16,0,0,1,1,1,22.8,8,3,9.7,76770,3,1.28,10,0,5,15130124
7124,2,4,4,26,0,1,0,0,1,20.0,9,5,9.5,25716,8,0.78,8,0,9,33267586
2042,6,4,1,56,1,1,1,0,0,27.4,9,4,2.6,64655,5,2.63,3,0,10,12133326
3509,1,1,2,35,1,1,1,1,0,13.2,7,8,1.9,74409,1,0.72,3,1,4,16960299
2593,3,5,1,56,0,0,1,0,1,39.8,10,4,7.2,53877,3,3.36,9,1,2,13869195
6915,6,4,2,0,0,0,0,1,1,36.1,10,5,2.0,9803,8,2.81,5,1,8,32200529
4043,3,5,2,58,0,1,0,1,0,26.8,2,3,6.5,51105,9,0.9,8,0,3,19479008
1994,6,4,4,48,1,1,0,1,1,26.1,5,0,3.6,21354,5,4.45,5,1,9,14971047
6155,1,2,3,33,1,0,1,1,0,43.4,8,5,3.6,6446,4,4.04,6,0,3,23617502
1488,2,4,4,39,1,1,0,1,1,5.6,10,1,6.9,14816,7,1.59,9,1,1,16033899
7428,6,1,4,60,0,1,1,0,1,1.0,1,4,2.5,13238,7,3.01,4,1,9,34549479
7111,2,4,4,27,0,0,0,1,0,14.9,0,6,4.6,16983,5,3.02,1,0,1,25256010
6692,6,3,2,40,1,1,0,0,0,29.9,6,5,2.0,7439,1,0.75,5,0,6,27318281
4974,6,2,2,13,0,0,0,1,1,28.5,2,4,6.7,51919,7,1.28,5,0,4,21652578
7567,1,3,3,18,0,1,0,1,0,17.2,5,6,6.8,3441,3,0.51,7,1,8,32004745
6237,3,4,4,30,1,0,1,0,0,31.8,0,0,2.2,60454,4,3.58,5,1,4,25990445
1971,5,4,2,31,0,0,1,1,0,15.4,8,1,7.7,32264,5,1.14,6,0,5,14232100
3587,1,3,4,36,1,1,0,1,1,41.4,7,3,4.8,19059,10,0.87,8,0,1,17216201
7841,4,5,3,51,0,1,1,1,1,33.2,0,4,9.8,56700,2,2.65,4,0,9,29636989
3171,2,5,2,46,0,0,0,1,0,42.7,2,1,1.5,48317,6,2.95,10,0,9,17045100
4061,2,5,3,56,1,0,0,0,0,15.9,5,6,5.0,38324,6,3.47,3,0,3,16818482
1517,3,5,3,3,0,1,1,1,0,25.5,1,0,8.5,9003,4,1.75,9,1,10,14517124
6481,3,1,1,38,0,1,0,1,0,12.8,1,1,3.4,56286,1,3.46,1,1,3,24334458
5866,3,5,3,26,0,1,0,0,0,29.7,1,1,10.0,33004,1,3.64,4,0,7,20636248
6564,1,4,1,47,0,0,0,1,1,12.2,5,1,2.0,20966,1,3.0,10,0,2,32559261
2385,5,4,3,32,0,1,0,1,1,31.7,0,1,6.7,30254,2,0.87,10,1,2,16676023
1249,1,3,1,23,0,1,1,0,1,3.9,9,2,7.2,58172,3,4.12,9,0,8,14569727
4791,1,5,2,38,0,0,0,1,0,23.7,0,4,3.1,72706,2,4.5,2,0,1,16683416
5084,6,3,4,24,1,1,0,0,1,21.2,6,4,2.1,77536,1,2.4,3,0,5,24375570
5863,3,2,4,3,0,1,0,0,0,9.1,5,4,8.7,39277,2,1.93,6,1,1,25126804
4545,5,3,4,26,1,0,1,1,1,44.3,8,8,2.2,33963,9,3.43,5,0,6,22438937
7782,4,5,2,29,1,1,0,0,0,47.9,1,3,5.4,55703,9,1.67,10,1,9,33868996
4854,4,3,1,37,1,0,1,1,1,21.6,8,3,8.2,4914,1,4.33,10,1,1,25293361
1735,6,4,3,44,0,0,0,1,0,22.5,8,2,2.4,11111,5,1.25,10,0,9,16455083
5511,1,2,1,38,0,1,1,1,0,41.4,0,6,2.8,28159,2,2.7,3,0,6,19554638
2541,1,5,2,29,0,0,0,1,0,33.2,7,0,5.0,63935,5,0.85,2,1,4,8464002
7263,6,5,4,54,1,1,0,0,0,42.8,7,2,7.6,17382,6,2.66,5,1,5,27948458
4591,2,3,4,4,0,0,0,0,0,48.9,10,1,2.8,14464,3,1.11,4,0,6,16316891
2527,4,4,1,13,0,1,0,1,1,31.4,7,7,7.0,8298,6,0.75,2,1,5,11889651
7752,6,5,1,22,0,0,0,1,1,22.3,5,5,8.3,32041,10,0.85,10,1,4,38046967
3042,6,1,1,10,1,0,0,0,0,49.6,6,2,6.2,60452,10,1.14,8,1,6,14739694
7023,4,4,2,3,1,1,1,0,1,1.4,4,0,3.2,74167,8,0.87,6,1,6,35820616
7671,5,5,3,48,0,0,0,0,1,5.8,10,2,3.2,25370,4,1.43,9,0,2,37086910
7956,4,1,2,53,1,1,0,0,1,39.8,0,7,6.2,67389,8,3.38,5,1,3,30827355
5289,5,4,1,11,1,0,0,0,0,0.7,4,3,9.3,17830,8,1.87,7,1,7,27013376
4132,3,1,3,27,0,1,1,0,1,43.4,3,8,6.1,72053,3,1.51,4,0,6,15458454
7259,2,1,1,55,0,1,1,0,0,31.2,7,5,7.3,60218,4,3.24,6,1,5,28275871
2364,3,3,2,13,0,1,1,1,0,38.6,5,6,1.7,60999,5,1.25,6,1,3,12896414
6736,4,5,3,33,1,0,0,1,0,16.2,4,2,1.9,78854,3,1.77,4,0,10,29882876
6163,4,1,1,2,0,0,0,0,0,1.3,7,0,5.3,76800,8,0.96,4,1,6,27479300
6213,1,4,3,27,0,1,0,0,1,17.3,8,8,5.3,66165,2,3.84,6,1,1,27284495
2426,6,3,4,6,0,0,0,0,0,24.6,1,7,6.3,34772,8,1.98,4,1,9,13687622
3855,6,1,4,7,0,0,1,0,1,37.5,4,8,8.1,7430,1,0.7,5,0,9,18661130
4071,5,5,4,36,0,1,0,0,0,29.3,0,6,9.2,13184,8,2.46,5,1,9,17689721
6470,1,2,1,52,0,0,1,0,1,40.2,10,8,9.3,9854,2,2.45,1,0,9,21318371
5593,3,4,3,34,1,0,0,1,1,3.7,9,4,3.2,67637,9,1.63,5,1,8,30384034
1403,6,2,4,52,1,1,1,0,1,37.4,2,8,4.3,2653,9,0.91,4,0,1,9253920
1175,3,4,3,12,1,1,1,1,0,41.4,4,3,9.6,42959,10,3.39,6,0,10,8530905
4290,3,3,2,17,0,0,1,0,1,25.0,10,7,8.6,75183,9,3.02,10,0,8,24894121
511,5,1,3,0,0,1,1,1,1,19.3,3,0,3.1,57624,9,2.34,6,1,3,11607412
1481,2,4,1,15,1,1,0,1,0,48.5,6,2,7.7,24497,3,4.02,8,0,2,7886399
6979,4,2,2,23,1,0,0,1,1,11.0,5,8,7.5,32218,9,2.12,8,1,4,33394006
2287,6,5,1,33,1,1,1,0,0,25.5,9,2,9.4,43986,10,0.8,1,1,8,10063758
2538,1,4,2,24,0,0,0,1,0,19.1,2,7,7.6,36990,4,1.35,1,1,6,8414200
1683,1,5,1,42,1,0,0,0,1,12.4,4,6,4.1,66163,8,2.63,3,1,7,10213605
4765,3,3,1,26,0,1,0,0,1,29.9,8,6,5.6,47524,9,1.4,9,1,6,24967472
5240,1,3,2,54,0,0,1,0,1,28.2,8,1,4.8,33581,1,2.97,2,0,5,19224594
1867,3,5,4,25,1,1,0,1,0,46.3,9,5,8.2,26067,5,4.37,8,1,4,10281246
6920,3,5,2,24,0,0,0,0,1,1.9,6,8,5.6,5401,5,4.07,2,1,3,30393877
1199,2,4,2,43,1,1,1,1,1,1.6,5,2,2.0,67865,1,4.07,9,1,1,15361399
3508,5,3,1,34,1,1,1,0,0,49.6,6,7,2.0,25570,3,1.28,2,1,2,13151891
4904,1,3,3,0,0,0,0,0,0,36.0,6,4,6.7,35429,9,0.59,9,1,7,22986180
4077,2,2,1,48,1,1,1,0,1,44.3,6,3,7.0,64572,4,2.97,6,1,9,18186295
3333,1,4,4,16,0,1,0,1,1,6.3,9,7,7.3,13156,1,1.61,2,0,1,14800042
900,2,5,1,34,1,0,1,0,1,12.9,5,3,2.6,41652,8,4.49,7,0,8,13674851
2708,3,3,4,60,1,0,1,1,0,4.9,7,4,3.8,42981,4,4.26,3,0,5,15528033
2882,6,3,2,10,0,0,0,0,0,8.3,10,7,2.0,71818,4,3.46,2,1,4,15458393
2995,4,2,2,25,1,1,0,0,1,28.5,8,5,5.0,55401,2,1.5,1,1,10,12086809
1699,2,4,1,39,0,0,0,1,0,25.8,5,8,9.0,43153,10,2.2,3,0,2,6161490
1354,4,1,3,11,1,0,0,0,1,21.1,3,6,3.0,7439,10,1.71,5,1,2,12087303
5203,3,1,3,26,0,1,1,0,0,44.5,3,3,3.2,28400,4,2.58,7,1,2,22035926
6387,5,1,2,28,0,0,1,0,1,16.6,6,6,7.5,12316,6,2.76,6,0,5,29271362
691,6,3,3,34,0,1,1,0,1,44.4,8,7,2.7,71015,4,2.49,1,0,6,5141284
7130,2,5,3,3,0,0,1,0,1,33.1,2,7,8.6,48797,4,2.82,6,1,6,29199458
1108,3,4,1,50,0,1,1,1,0,13.0,3,8,4.2,70173,8,4.35,2,1,6,8017449
4954,2,3,3,57,1,1,1,1,1,32.1,9,7,8.3,28614,3,0.88,5,0,2,19887193
7785,2,5,4,43,1,1,1,0,0,6.7,7,8,7.8,57267,4,0.58,9,1,9,37952323
2928,6,5,4,15,1,1,0,1,1,30.3,6,5,6.0,46573,6,3.43,2,0,9,16029801
1601,1,4,2,9,0,1,1,1,1,8.1,8,3,1.2,19726,3,3.93,4,0,8,14941690
3048,4,2,1,34,0,0,1,1,1,22.7,2,6,7.9,26126,9,3.62,10,1,1,19258895
4455,2,2,4,57,1,1,0,0,0,29.2,0,0,4.9,71020,7,1.16,2,0,5,14251427
7842,3,2,4,10,0,1,1,1,1,2.8,7,8,1.2,75860,1,3.97,9,0,7,41490028
6501,2,5,4,15,1,0,1,1,0,29.7,7,5,6.4,72186,10,2.95,7,0,4,28978973
1221,5,2,4,7,1,0,0,1,0,33.3,3,8,7.4,50454,6,4.09,4,0,10,8298540
2312,2,2,1,36,1,1,1,1,0,39.3,10,8,1.4,11946,8,0.58,9,0,10,16334782
4800,4,5,1,39,1,1,0,1,1,20.6,1,1,4.6,9376,10,1.52,3,1,4,22339100
6306,4,4,4,22,1,0,0,1,1,26.4,0,4,2.0,61729,9,2.51,4,0,10,29770984
2619,5,1,3,28,0,1,1,0,1,23.0,10,7,4.3,72157,2,3.28,3,0,3,13075341
7996,3,3,1,17,0,1,0,0,1,42.9,7,1,6.5,59774,10,3.75,4,1,6,29461882
1787,2,3,1,44,1,0,1,1,1,20.7,5,7,9.8,76982,9,3.08,5,1,6,11787311
5977,3,4,3,58,0,1,1,0,1,49.2,2,8,9.2,28811,7,4.2,2,0,1,18830572
2402,3,3,3,17,1,0,1,0,0,14.7,5,2,6.8,48010,6,1.38,4,1,2,12409928
2119,6,5,3,43,1,1,1,1,1,37.0,8,1,6.0,23419,6,2.7,7,1,6,15153100
5792,6,3,4,28,1,0,0,1,1,45.6,0,5,9.1,69241,6,0.75,2,1,1,20085440
5843,1,1,1,12,1,1,0,1,0,46.7,2,2,8.0,12434,2,0.55,1,0,1,15802110
6344,6,2,3,26,0,1,0,1,1,42.8,8,4,3.1,27352,8,4.24,10,1,3,32395882
7696,6,1,1,60,0,1,0,0,1,2.3,8,6,4.9,52929,10,4.15,1,0,10,33047602
5551,6,4,4,24,1,0,0,1,0,40.4,8,2,3.1,11966,4,1.9,5,0,4,24160905
7196,1,2,3,4,1,0,0,1,1,15.7,7,3,1.7,46924,10,3.48,8,0,7,36359383
2293,3,5,2,15,0,0,0,1,1,47.8,10,6,9.6,24540,3,0.74,6,1,4,11592950
6225,2,3,3,45,1,0,1,1,0,25.0,0,0,4.7,21565,1,3.5,9,1,3,28193172
7353,6,1,4,38,0,0,1,1,1,44.0,9,8,2.8,60627,9,3.44,9,1,4,35175718
3886,6,5,1,34,1,1,0,0,1,34.6,9,6,9.1,18479,4,3.77,5,1,10,19188459
5613,3,3,3,14,0,0,0,0,1,7.3,0,5,6.0,33215,10,0.69,6,0,6,28106478
6084,6,4,1,6,0,1,0,0,1,6.3,4,3,8.8,14859,3,0.57,8,0,2,30619387
729,2,2,2,39,0,1,0,1,1,40.2,9,3,7.9,37571,10,2.66,8,1,8,7260591
6237,4,5,3,20,1,0,1,0,1,4.3,9,0,5.6,9527,10,2.98,2,1,2,28600232
3898,3,3,3,60,1,0,1,1,1,20.6,2,1,8.9,58269,1,2.72,7,1,1,19483675
665,3,5,4,30,0,0,0,0,1,38.4,5,8,8.0,69960,10,4.33,4,1,9,5780103
1237,6,5,3,40,0,0,1,1,1,13.8,3,3,8.1,35214,1,0.78,9,0,8,14732991
696,3,5,2,58,0,0,1,1,1,29.2,4,6,6.0,56192,7,2.81,3,1,8,6848990
7335,3,5,1,26,1,1,1,1,0,9.9,2,4,8.7,72847,10,1.74,8,1,10,36050414
3069,2,2,3,40,1,0,1,0,0,14.0,7,5,1.5,52731,7,2.82,3,1,6,16172731
6060,6,2,4,31,1,1,1,0,0,43.4,5,4,1.8,34687,7,4.19,7,1,5,28239621
7923,6,1,1,32,0,0,1,1,1,29.3,8,0,2.4,56753,10,2.58,10,1,7,39972996
2427,3,3,2,30,1,0,0,1,0,43.3,5,4,2.7,8325,3,3.63,3,0,6,9763051
6582,1,3,4,33,0,1,0,1,0,46.1,9,0,3.6,53365,8,3.61,8,0,10,27718455
4875,6,3,1,6,1,0,1,0,0,19.3,5,1,2.1,23691,2,4.4,1,1,5,21183617
4022,4,5,2,18,0,1,1,1,1,10.5,6,7,10.0,33680,2,2.71,9,1,8,25813961
4494,1,3,2,0,0,1,1,1,0,22.1,2,8,3.9,18847,8,1.0,5,0,7,22590695
7438,1,5,4,39,1,0,0,0,0,15.6,7,3,8.5,51007,8,4.09,2,0,3,26624602
5099,4,4,3,33,1,0,1,1,0,46.7,1,7,6.3,21157,10,0.93,6,0,5,21556620
7551,4,4,3,12,0,0,0,0,1,20.0,7,7,7.7,38955,1,3.05,10,1,2,34892756
1095,1,4,2,59,0,0,0,0,0,22.2,10,3,2.1,71413,4,2.75,2,1,4,5064853
6697,3,4,4,59,1,0,0,1,1,5.0,8,5,1.1,1158,9,2.61,2,1,10,31931978
6222,4,4,3,11,0,0,0,0,0,20.1,9,7,3.0,78590,9,1.08,3,1,1,26954100
5311,5,2,4,2,0,0,0,0,0,2.4,5,6,6.6,13249,5,0.73,6,0,8,26410769
2705,3,3,4,37,0,0,1,0,1,25.3,0,5,2.8,16992,1,4.0,9,0,5,17909928
4256,6,2,4,6,1,1,1,0,1,24.4,5,6,5.0,35569,5,3.16,8,0,10,26300152
5314,5,2,3,13,0,1,1,0,1,4.3,4,6,3.9,63493,8,2.62,7,1,7,31267587
5746,5,4,3,33,1,1,0,1,1,30.7,6,8,2.9,30350,2,4.41,8,1,10,29541769
6445,4,1,1,31,0,0,1,0,1,36.8,9,3,9.8,20382,8,4.45,1,0,3,22122509
2412,3,4,4,1,0,1,1,1,0,14.8,6,3,4.8,12402,9,1.15,7,0,8,18504216
1105,6,4,3,34,0,1,1,0,0,15.7,0,1,3.4,20400,2,3.8,9,1,6,13722550
3990,5,2,3,11,0,0,1,0,0,41.4,8,3,5.5,58622,1,1.69,8,1,1,19280776
850,5,1,2,15,0,1,1,0,1,21.9,9,4,5.4,33072,1,0.61,6,1,6,11039290
2889,4,2,1,18,1,1,1,0,0,17.2,2,3,2.5,41568,3,1.65,4,0,3,14036169
2881,6,1,2,25,1,0,0,0,1,18.0,7,4,3.7,66558,7,3.54,5,0,6,17323650
3245,2,5,4,31,0,1,1,1,1,7.7,10,1,6.1,25783,4,4.25,5,1,8,19316526
3809,5,2,1,46,1,1,1,0,0,4.7,9,2,2.0,21041,8,3.75,7,0,10,23710844
5415,3,1,3,35,0,0,0,1,1,17.7,1,8,10.0,4944,4,3.83,6,0,8,24844805
5814,3,3,3,59,1,1,0,1,1,35.0,5,0,10.0,22217,2,3.89,3,0,9,21383145
5560,5,3,1,25,0,1,1,1,1,24.4,5,4,4.9,79406,3,3.65,8,1,10,29866191
5035,5,1,2,12,0,0,1,0,0,45.7,6,6,6.9,33477,7,2.94,3,0,2,17171317
1902,6,5,3,40,1,0,1,1,1,4.2,1,5,6.4,45750,8,2.34,8,1,5,19110365
7278,3,4,3,7,1,1,0,0,1,27.6,1,3,1.9,51080,6,2.1,2,1,9,29832899
2807,3,1,4,15,0,1,1,1,1,10.0,6,1,6.2,11227,9,3.31,6,0,10,18768099
7903,3,4,4,40,0,0,1,0,1,4.4,6,2,5.2,44842,9,1.22,3,0,9,35130071
6890,2,1,3,11,1,1,1,0,1,25.2,8,0,2.8,27021,6,3.9,4,1,9,30565321
5314,5,2,1,0,1,0,0,0,0,18.7,1,1,1.6,79599,9,0.82,3,0,9,23744509
4947,2,4,2,6,0,0,0,1,0,35.6,8,7,3.0,25788,7,1.95,4,0,10,22300940
7746,2,5,2,53,0,0,1,0,0,28.0,7,6,4.0,15422,6,1.07,1,1,4,27357791
4432,3,2,4,2,0,1,0,1,1,39.7,4,2,4.0,12493,3,1.31,8,0,1,21346656
3522,4,2,3,15,1,0,1,1,1,18.2,3,2,6.7,74426,10,4.33,4,1,8,18896185
6368,5,2,2,10,1,1,0,1,0,15.0,3,3,3.6,44281,3,4.04,8,0,4,30310814
6084,5,3,1,19,0,0,1,1,0,31.7,1,4,2.6,63885,9,1.19,7,1,4,28868591
6820,4,3,4,1,0,1,0,0,0,41.1,6,0,2.7,39432,2,1.42,6,0,7,28046995
2380,2,1,2,49,1,1,0,1,1,1.9,1,4,9.6,36161,9,1.25,9,1,5,16756991
1754,2,3,3,4,0,0,1,1,0,13.4,1,8,1.2,19332,2,3.53,4,1,9,14166689
3159,3,5,1,60,1,0,1,0,1,20.2,10,2,6.1,47290,1,4.41,5,1,2,15002083
977,5,5,4,28,0,1,0,1,0,34.2,10,3,1.4,72644,8,4.27,7,0,3,10579179
2102,6,3,2,5,1,1,0,0,1,15.7,10,1,8.9,10818,7,1.7,1,0,9,11154644
7957,2,5,4,25,0,1,0,1,1,16.8,4,6,4.8,56100,7,3.79,10,0,3,38239618
7521,3,3,4,2,0,0,1,1,1,36.3,0,2,6.4,19465,1,2.07,4,1,5,30602351
